img_name,labels,ids,x_min,y_min,width,height,img_path
VOC2012/JPEGImages/2008_004574.jpg,1,22143,0,103,52,198,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2008_004574.jpg
VOC2012/JPEGImages/2008_004605.jpg,1,22185,9,160,20,15,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2008_004605.jpg
VOC2012/JPEGImages/2008_004613.jpg,1,22195,476,209,23,54,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2008_004613.jpg
VOC2012/JPEGImages/2008_004614.jpg,1,22196,387,271,37,17,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2008_004614.jpg
VOC2012/JPEGImages/2008_004614.jpg,1,22197,336,272,40,18,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2008_004614.jpg
VOC2012/JPEGImages/2008_004614.jpg,1,22198,289,275,34,17,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2008_004614.jpg
VOC2012/JPEGImages/2008_004614.jpg,1,22199,279,284,187,88,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2008_004614.jpg
VOC2012/JPEGImages/2008_004614.jpg,1,22202,0,282,23,27,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2008_004614.jpg
VOC2012/JPEGImages/2008_004630.jpg,1,22227,481,229,18,16,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2008_004630.jpg
VOC2012/JPEGImages/2008_004630.jpg,1,22228,436,229,17,16,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2008_004630.jpg
VOC2012/JPEGImages/2008_004630.jpg,1,22229,128,242,29,16,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2008_004630.jpg
VOC2012/JPEGImages/2008_004630.jpg,1,22230,189,237,21,13,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2008_004630.jpg
VOC2012/JPEGImages/2008_004630.jpg,1,22231,207,236,22,14,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2008_004630.jpg
VOC2012/JPEGImages/2008_004667.jpg,1,22311,376,164,38,31,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2008_004667.jpg
VOC2012/JPEGImages/2008_004668.jpg,1,22312,0,79,163,168,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2008_004668.jpg
VOC2012/JPEGImages/2008_004678.jpg,1,22330,80,20,419,307,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2008_004678.jpg
VOC2012/JPEGImages/2008_004678.jpg,1,22332,77,0,152,57,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2008_004678.jpg
VOC2012/JPEGImages/2008_004684.jpg,1,22336,0,4,465,495,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2008_004684.jpg
VOC2012/JPEGImages/2008_004711.jpg,1,22369,0,1,273,225,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2008_004711.jpg
VOC2012/JPEGImages/2008_004713.jpg,1,22371,0,70,102,152,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2008_004713.jpg
VOC2012/JPEGImages/2008_004713.jpg,1,22372,79,45,369,296,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2008_004713.jpg
VOC2012/JPEGImages/2008_004713.jpg,1,22375,0,50,62,20,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2008_004713.jpg
VOC2012/JPEGImages/2008_004729.jpg,1,22389,330,132,169,114,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2008_004729.jpg
VOC2012/JPEGImages/2008_004729.jpg,1,22390,0,147,72,83,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2008_004729.jpg
VOC2012/JPEGImages/2008_004729.jpg,1,22396,56,90,287,162,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2008_004729.jpg
VOC2012/JPEGImages/2008_004729.jpg,1,22397,0,134,68,47,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2008_004729.jpg
VOC2012/JPEGImages/2008_004783.jpg,1,22451,156,188,55,27,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2008_004783.jpg
VOC2012/JPEGImages/2008_004827.jpg,1,22488,269,190,52,25,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2008_004827.jpg
VOC2012/JPEGImages/2008_004832.jpg,1,22492,0,42,237,95,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2008_004832.jpg
VOC2012/JPEGImages/2008_004850.jpg,1,22524,80,347,140,59,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2008_004850.jpg
VOC2012/JPEGImages/2008_004850.jpg,1,22525,57,425,229,74,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2008_004850.jpg
VOC2012/JPEGImages/2008_004858.jpg,1,22539,85,72,319,152,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2008_004858.jpg
VOC2012/JPEGImages/2008_004858.jpg,1,22544,0,76,15,41,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2008_004858.jpg
VOC2012/JPEGImages/2008_004862.jpg,1,22547,0,92,112,177,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2008_004862.jpg
VOC2012/JPEGImages/2008_004862.jpg,1,22548,0,137,205,107,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2008_004862.jpg
VOC2012/JPEGImages/2008_004862.jpg,1,22549,141,142,106,65,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2008_004862.jpg
VOC2012/JPEGImages/2008_004862.jpg,1,22550,208,141,70,54,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2008_004862.jpg
VOC2012/JPEGImages/2008_004862.jpg,1,22551,395,126,39,20,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2008_004862.jpg
VOC2012/JPEGImages/2008_004862.jpg,1,22555,245,130,94,36,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2008_004862.jpg
VOC2012/JPEGImages/2008_004872.jpg,1,22568,0,204,58,101,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2008_004872.jpg
VOC2012/JPEGImages/2008_004876.jpg,1,22578,69,147,216,132,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2008_004876.jpg
VOC2012/JPEGImages/2008_004899.jpg,1,22608,273,293,111,34,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2008_004899.jpg
VOC2012/JPEGImages/2008_004899.jpg,1,22609,330,292,64,26,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2008_004899.jpg
VOC2012/JPEGImages/2008_004917.jpg,1,22626,413,178,24,12,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2008_004917.jpg
VOC2012/JPEGImages/2008_004923.jpg,1,22645,4,89,43,27,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2008_004923.jpg
VOC2012/JPEGImages/2008_004945.jpg,1,22683,219,255,190,92,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2008_004945.jpg
VOC2012/JPEGImages/2008_004945.jpg,1,22684,20,287,113,87,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2008_004945.jpg
VOC2012/JPEGImages/2008_004945.jpg,1,22685,8,268,33,18,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2008_004945.jpg
VOC2012/JPEGImages/2008_004955.jpg,1,22701,64,141,369,117,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2008_004955.jpg
VOC2012/JPEGImages/2008_004955.jpg,1,22702,455,158,44,67,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2008_004955.jpg
VOC2012/JPEGImages/2008_004974.jpg,1,22719,167,132,169,114,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2008_004974.jpg
VOC2012/JPEGImages/2008_004976.jpg,1,22723,14,161,40,61,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2008_004976.jpg
VOC2012/JPEGImages/2008_004976.jpg,1,22724,37,161,36,63,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2008_004976.jpg
VOC2012/JPEGImages/2008_004976.jpg,1,22725,434,162,38,20,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2008_004976.jpg
VOC2012/JPEGImages/2008_004976.jpg,1,22728,409,161,31,16,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2008_004976.jpg
VOC2012/JPEGImages/2008_004976.jpg,1,22729,382,160,30,12,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2008_004976.jpg
VOC2012/JPEGImages/2008_004976.jpg,1,22730,371,159,19,12,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2008_004976.jpg
VOC2012/JPEGImages/2008_005032.jpg,1,22792,0,95,156,254,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2008_005032.jpg
VOC2012/JPEGImages/2008_005032.jpg,1,22793,66,130,154,145,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2008_005032.jpg
VOC2012/JPEGImages/2008_005045.jpg,1,22817,6,161,326,269,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2008_005045.jpg
VOC2012/JPEGImages/2008_005045.jpg,1,22818,0,160,57,57,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2008_005045.jpg
VOC2012/JPEGImages/2008_005054.jpg,1,22826,323,107,118,88,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2008_005054.jpg
VOC2012/JPEGImages/2008_005054.jpg,1,22827,126,113,89,89,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2008_005054.jpg
VOC2012/JPEGImages/2008_005054.jpg,1,22828,34,127,76,93,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2008_005054.jpg
VOC2012/JPEGImages/2008_005054.jpg,1,22829,231,104,110,98,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2008_005054.jpg
VOC2012/JPEGImages/2008_005054.jpg,1,22830,388,81,111,102,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2008_005054.jpg
VOC2012/JPEGImages/2008_005054.jpg,1,22831,0,123,22,118,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2008_005054.jpg
VOC2012/JPEGImages/2008_005074.jpg,1,22864,200,148,158,88,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2008_005074.jpg
VOC2012/JPEGImages/2008_005078.jpg,1,22868,20,190,40,31,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2008_005078.jpg
VOC2012/JPEGImages/2008_005101.jpg,1,22914,113,0,286,499,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2008_005101.jpg
VOC2012/JPEGImages/2008_005110.jpg,1,22920,153,140,244,154,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2008_005110.jpg
VOC2012/JPEGImages/2008_005127.jpg,1,22934,391,259,108,115,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2008_005127.jpg
VOC2012/JPEGImages/2008_005139.jpg,1,22949,260,83,80,78,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2008_005139.jpg
VOC2012/JPEGImages/2008_005139.jpg,1,22950,112,107,101,80,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2008_005139.jpg
VOC2012/JPEGImages/2008_005139.jpg,1,22951,256,61,83,58,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2008_005139.jpg
VOC2012/JPEGImages/2008_005139.jpg,1,22952,142,65,93,87,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2008_005139.jpg
VOC2012/JPEGImages/2008_005139.jpg,1,22953,255,38,76,45,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2008_005139.jpg
VOC2012/JPEGImages/2008_005139.jpg,1,22954,269,7,57,52,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2008_005139.jpg
VOC2012/JPEGImages/2008_005139.jpg,1,22955,285,0,55,48,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2008_005139.jpg
VOC2012/JPEGImages/2008_005139.jpg,1,22956,22,77,100,77,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2008_005139.jpg
VOC2012/JPEGImages/2008_005139.jpg,1,22957,347,273,152,101,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2008_005139.jpg
VOC2012/JPEGImages/2008_005139.jpg,1,22958,372,172,127,106,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2008_005139.jpg
VOC2012/JPEGImages/2008_005139.jpg,1,22959,433,131,66,45,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2008_005139.jpg
VOC2012/JPEGImages/2008_005139.jpg,1,22960,411,108,88,68,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2008_005139.jpg
VOC2012/JPEGImages/2008_005139.jpg,1,22961,399,70,86,80,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2008_005139.jpg
VOC2012/JPEGImages/2008_005139.jpg,1,22962,393,53,76,62,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2008_005139.jpg
VOC2012/JPEGImages/2008_005139.jpg,1,22963,376,0,69,75,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2008_005139.jpg
VOC2012/JPEGImages/2008_005139.jpg,1,22964,475,17,24,61,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2008_005139.jpg
VOC2012/JPEGImages/2008_005139.jpg,1,22965,452,0,47,45,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2008_005139.jpg
VOC2012/JPEGImages/2008_005139.jpg,1,22966,0,115,42,67,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2008_005139.jpg
VOC2012/JPEGImages/2008_005158.jpg,1,23006,388,243,68,15,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2008_005158.jpg
VOC2012/JPEGImages/2008_005159.jpg,1,23007,204,204,90,81,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2008_005159.jpg
VOC2012/JPEGImages/2008_005159.jpg,1,23008,66,210,98,68,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2008_005159.jpg
VOC2012/JPEGImages/2008_005159.jpg,1,23009,362,215,137,57,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2008_005159.jpg
VOC2012/JPEGImages/2008_005159.jpg,1,23010,274,203,122,62,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2008_005159.jpg
VOC2012/JPEGImages/2008_005159.jpg,1,23011,102,205,117,45,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2008_005159.jpg
VOC2012/JPEGImages/2008_005159.jpg,1,23012,0,208,67,65,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2008_005159.jpg
VOC2012/JPEGImages/2008_005159.jpg,1,23013,463,244,36,44,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2008_005159.jpg
VOC2012/JPEGImages/2008_005159.jpg,1,23014,461,214,38,20,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2008_005159.jpg
VOC2012/JPEGImages/2008_005166.jpg,1,23018,453,87,34,13,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2008_005166.jpg
VOC2012/JPEGImages/2008_005171.jpg,1,23025,141,131,358,182,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2008_005171.jpg
VOC2012/JPEGImages/2008_005171.jpg,1,23027,349,124,55,21,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2008_005171.jpg
VOC2012/JPEGImages/2008_005171.jpg,1,23028,80,104,41,21,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2008_005171.jpg
VOC2012/JPEGImages/2008_005201.jpg,1,23069,362,3,52,20,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2008_005201.jpg
VOC2012/JPEGImages/2008_005201.jpg,1,23070,450,2,35,19,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2008_005201.jpg
VOC2012/JPEGImages/2008_005216.jpg,1,23121,0,0,499,359,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2008_005216.jpg
VOC2012/JPEGImages/2008_005218.jpg,1,23124,54,166,320,202,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2008_005218.jpg
VOC2012/JPEGImages/2008_005218.jpg,1,23125,0,159,298,155,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2008_005218.jpg
VOC2012/JPEGImages/2008_005220.jpg,1,23128,129,236,125,43,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2008_005220.jpg
VOC2012/JPEGImages/2008_005220.jpg,1,23129,379,218,89,31,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2008_005220.jpg
VOC2012/JPEGImages/2008_005234.jpg,1,23134,19,60,443,303,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2008_005234.jpg
VOC2012/JPEGImages/2008_005234.jpg,1,23135,450,154,49,88,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2008_005234.jpg
VOC2012/JPEGImages/2008_005245.jpg,1,23151,242,143,94,37,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2008_005245.jpg
VOC2012/JPEGImages/2008_005245.jpg,1,23152,0,141,133,48,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2008_005245.jpg
VOC2012/JPEGImages/2008_005255.jpg,1,23168,67,181,89,33,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2008_005255.jpg
VOC2012/JPEGImages/2008_005277.jpg,1,23217,196,372,22,22,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2008_005277.jpg
VOC2012/JPEGImages/2008_005283.jpg,1,23224,32,44,400,257,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2008_005283.jpg
VOC2012/JPEGImages/2008_005294.jpg,1,23227,17,64,317,97,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2008_005294.jpg
VOC2012/JPEGImages/2008_005294.jpg,1,23228,59,61,53,15,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2008_005294.jpg
VOC2012/JPEGImages/2008_005316.jpg,1,23248,243,232,68,46,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2008_005316.jpg
VOC2012/JPEGImages/2008_005316.jpg,1,23249,53,212,137,60,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2008_005316.jpg
VOC2012/JPEGImages/2008_005319.jpg,1,23251,0,196,204,120,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2008_005319.jpg
VOC2012/JPEGImages/2008_005325.jpg,1,23263,10,0,460,368,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2008_005325.jpg
VOC2012/JPEGImages/2008_005336.jpg,1,23273,180,138,50,35,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2008_005336.jpg
VOC2012/JPEGImages/2008_005336.jpg,1,23274,416,120,40,30,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2008_005336.jpg
VOC2012/JPEGImages/2008_005336.jpg,1,23279,130,142,41,19,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2008_005336.jpg
VOC2012/JPEGImages/2008_005336.jpg,1,23281,237,132,54,37,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2008_005336.jpg
VOC2012/JPEGImages/2008_005349.jpg,1,23306,8,21,482,176,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2008_005349.jpg
VOC2012/JPEGImages/2008_005350.jpg,1,23309,157,381,59,35,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2008_005350.jpg
VOC2012/JPEGImages/2008_005350.jpg,1,23310,239,337,39,21,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2008_005350.jpg
VOC2012/JPEGImages/2008_005350.jpg,1,23311,265,320,34,22,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2008_005350.jpg
VOC2012/JPEGImages/2008_005350.jpg,1,23312,322,275,24,18,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2008_005350.jpg
VOC2012/JPEGImages/2008_005350.jpg,1,23313,343,269,23,17,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2008_005350.jpg
VOC2012/JPEGImages/2008_005350.jpg,1,23314,362,264,12,16,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2008_005350.jpg
VOC2012/JPEGImages/2008_005356.jpg,1,23323,4,0,379,82,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2008_005356.jpg
VOC2012/JPEGImages/2008_005361.jpg,1,23334,416,93,42,33,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2008_005361.jpg
VOC2012/JPEGImages/2008_005378.jpg,1,23353,143,142,283,127,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2008_005378.jpg
VOC2012/JPEGImages/2008_005404.jpg,1,23376,90,34,392,271,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2008_005404.jpg
VOC2012/JPEGImages/2008_005405.jpg,1,23377,199,197,111,107,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2008_005405.jpg
VOC2012/JPEGImages/2008_005405.jpg,1,23378,393,202,106,99,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2008_005405.jpg
VOC2012/JPEGImages/2008_005405.jpg,1,23379,306,233,23,24,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2008_005405.jpg
VOC2012/JPEGImages/2008_005405.jpg,1,23380,99,239,18,16,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2008_005405.jpg
VOC2012/JPEGImages/2008_005405.jpg,1,23381,0,219,22,22,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2008_005405.jpg
VOC2012/JPEGImages/2008_005446.jpg,1,23427,459,210,40,25,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2008_005446.jpg
VOC2012/JPEGImages/2008_005446.jpg,1,23428,443,206,37,15,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2008_005446.jpg
VOC2012/JPEGImages/2008_005472.jpg,1,23452,375,140,113,39,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2008_005472.jpg
VOC2012/JPEGImages/2008_005548.jpg,1,23550,147,96,263,160,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2008_005548.jpg
VOC2012/JPEGImages/2008_005572.jpg,1,23591,0,223,195,115,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2008_005572.jpg
VOC2012/JPEGImages/2008_005572.jpg,1,23592,400,254,99,120,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2008_005572.jpg
VOC2012/JPEGImages/2008_005593.jpg,1,23610,24,139,408,155,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2008_005593.jpg
VOC2012/JPEGImages/2008_005612.jpg,1,23641,9,179,149,64,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2008_005612.jpg
VOC2012/JPEGImages/2008_005612.jpg,1,23642,140,192,76,56,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2008_005612.jpg
VOC2012/JPEGImages/2008_005638.jpg,1,23683,44,134,406,163,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2008_005638.jpg
VOC2012/JPEGImages/2008_005641.jpg,1,23687,169,90,241,97,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2008_005641.jpg
VOC2012/JPEGImages/2008_005663.jpg,1,23723,43,68,381,366,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2008_005663.jpg
VOC2012/JPEGImages/2008_005675.jpg,1,23729,42,164,76,64,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2008_005675.jpg
VOC2012/JPEGImages/2008_005686.jpg,1,23760,19,25,432,254,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2008_005686.jpg
VOC2012/JPEGImages/2008_005686.jpg,1,23761,0,35,48,101,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2008_005686.jpg
VOC2012/JPEGImages/2008_005707.jpg,1,23786,0,157,490,217,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2008_005707.jpg
VOC2012/JPEGImages/2008_005707.jpg,1,23789,139,121,151,47,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2008_005707.jpg
VOC2012/JPEGImages/2008_005707.jpg,1,23790,392,50,32,18,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2008_005707.jpg
VOC2012/JPEGImages/2008_005720.jpg,1,23797,296,358,55,15,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2008_005720.jpg
VOC2012/JPEGImages/2008_005721.jpg,1,23800,46,206,46,18,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2008_005721.jpg
VOC2012/JPEGImages/2008_005721.jpg,1,23801,0,208,44,17,/data/tmp_teja/datacv/data/source_pool/voc_train/VOC2012/JPEGImages/2008_005721.jpg
